date,expiry,instrument,strike,option_type,ttm_days,iv,price
2025-02-03,2025-02-28,BTC-28FEB25-106000-P,106000.000000,put,25.333333,55.840000,0.125500
2025-02-03,2025-02-28,BTC-28FEB25-108000-C,108000.000000,call,25.333333,55.450000,0.035500
2025-02-03,2025-02-28,BTC-28FEB25-108000-P,108000.000000,put,25.333333,59.160000,0.161500
2025-02-03,2025-02-28,BTC-28FEB25-110000-C,110000.000000,call,25.333333,57.210000,0.031500
2025-02-03,2025-02-28,BTC-28FEB25-110000-P,110000.000000,put,25.333333,61.730000,0.183500
2025-02-03,2025-02-28,BTC-28FEB25-112000-C,112000.000000,call,25.333333,58.830000,0.020400
2025-02-03,2025-02-28,BTC-28FEB25-112000-P,112000.000000,put,25.333333,58.220000,0.185000
2025-02-03,2025-02-28,BTC-28FEB25-114000-C,114000.000000,call,25.333333,57.280000,0.016000
2025-02-03,2025-02-28,BTC-28FEB25-115000-C,115000.000000,call,25.333333,57.510000,0.017000
2025-02-03,2025-02-28,BTC-28FEB25-115000-P,115000.000000,put,25.333333,60.550000,0.207000
2025-02-03,2025-02-28,BTC-28FEB25-116000-C,116000.000000,call,25.333333,59.320000,0.015000
2025-02-03,2025-02-28,BTC-28FEB25-118000-C,118000.000000,call,25.333333,56.980000,0.014500
2025-02-03,2025-02-28,BTC-28FEB25-120000-C,120000.000000,call,25.333333,58.910000,0.012500
2025-02-03,2025-02-28,BTC-28FEB25-122000-C,122000.000000,call,25.333333,58.880000,0.010000
2025-02-03,2025-02-28,BTC-28FEB25-124000-C,124000.000000,call,25.333333,67.350000,0.005000
2025-02-03,2025-02-28,BTC-28FEB25-124000-P,124000.000000,put,25.333333,58.220000,0.269000
2025-02-03,2025-02-28,BTC-28FEB25-125000-C,125000.000000,call,25.333333,61.280000,0.007000
2025-02-03,2025-02-28,BTC-28FEB25-125000-P,125000.000000,put,25.333333,58.080000,0.278500
2025-02-03,2025-02-28,BTC-28FEB25-130000-C,130000.000000,call,25.333333,63.520000,0.004800
2025-02-03,2025-02-28,BTC-28FEB25-130000-P,130000.000000,put,25.333333,62.350000,0.330000
2025-02-03,2025-02-28,BTC-28FEB25-135000-C,135000.000000,call,25.333333,64.640000,0.004000
2025-02-03,2025-02-28,BTC-28FEB25-140000-C,140000.000000,call,25.333333,72.280000,0.001900
2025-02-03,2025-02-28,BTC-28FEB25-150000-C,150000.000000,call,25.333333,80.640000,0.001400
2025-02-03,2025-02-28,BTC-28FEB25-160000-C,160000.000000,call,25.333333,82.360000,0.000800
2025-02-03,2025-02-28,BTC-28FEB25-170000-C,170000.000000,call,25.333333,88.890000,0.000600
2025-02-03,2025-02-28,BTC-28FEB25-180000-C,180000.000000,call,25.333333,92.830000,0.000400
2025-02-03,2025-02-28,BTC-28FEB25-200000-C,200000.000000,call,25.333333,98.840000,0.000200
2025-02-02,2025-02-28,BTC-28FEB25-30000-P,30000.000000,put,26.333333,163.450000,0.000200
2025-02-02,2025-02-28,BTC-28FEB25-40000-P,40000.000000,put,26.333333,131.510000,0.000300
2025-02-02,2025-02-28,BTC-28FEB25-50000-C,50000.000000,call,26.333333,99.750000,0.487500
2025-02-02,2025-02-28,BTC-28FEB25-50000-P,50000.000000,put,26.333333,109.140000,0.000700
2025-02-02,2025-02-28,BTC-28FEB25-60000-P,60000.000000,put,26.333333,90.460000,0.001400
2025-02-02,2025-02-28,BTC-28FEB25-70000-P,70000.000000,put,26.333333,73.920000,0.003000
2025-02-02,2025-02-28,BTC-28FEB25-75000-P,75000.000000,put,26.333333,68.200000,0.004800
2025-02-02,2025-02-28,BTC-28FEB25-80000-P,80000.000000,put,26.333333,64.010000,0.010000
2025-02-02,2025-02-28,BTC-28FEB25-85000-P,85000.000000,put,26.333333,60.410000,0.016000
2025-02-02,2025-02-28,BTC-28FEB25-86000-P,86000.000000,put,26.333333,58.100000,0.014500
2025-02-02,2025-02-28,BTC-28FEB25-88000-P,88000.000000,put,26.333333,58.210000,0.018000
2025-02-02,2025-02-28,BTC-28FEB25-90000-C,90000.000000,call,26.333333,55.500000,0.122000
2025-02-02,2025-02-28,BTC-28FEB25-90000-P,90000.000000,put,26.333333,57.280000,0.024500
2025-02-02,2025-02-28,BTC-28FEB25-92000-C,92000.000000,call,26.333333,51.790000,0.103500
2025-02-02,2025-02-28,BTC-28FEB25-92000-P,92000.000000,put,26.333333,56.400000,0.026500
2025-02-02,2025-02-28,BTC-28FEB25-94000-C,94000.000000,call,26.333333,56.300000,0.088000
2025-02-02,2025-02-28,BTC-28FEB25-94000-P,94000.000000,put,26.333333,56.690000,0.033000
2025-02-02,2025-02-28,BTC-28FEB25-95000-C,95000.000000,call,26.333333,56.390000,0.081000
2025-02-02,2025-02-28,BTC-28FEB25-95000-P,95000.000000,put,26.333333,56.650000,0.050000
2025-02-02,2025-02-28,BTC-28FEB25-96000-C,96000.000000,call,26.333333,55.880000,0.074500
2025-02-02,2025-02-28,BTC-28FEB25-96000-P,96000.000000,put,26.333333,55.650000,0.040000
2025-02-02,2025-02-28,BTC-28FEB25-98000-C,98000.000000,call,26.333333,55.410000,0.057000
2025-02-02,2025-02-28,BTC-28FEB25-98000-P,98000.000000,put,26.333333,55.140000,0.058000
2025-02-02,2025-02-28,BTC-28FEB25-100000-C,100000.000000,call,26.333333,56.010000,0.050000
2025-02-02,2025-02-28,BTC-28FEB25-100000-P,100000.000000,put,26.333333,56.120000,0.070000
2025-02-02,2025-02-28,BTC-28FEB25-102000-C,102000.000000,call,26.333333,56.200000,0.042500
2025-02-02,2025-02-28,BTC-28FEB25-102000-P,102000.000000,put,26.333333,52.180000,0.065000
2025-02-02,2025-02-28,BTC-28FEB25-104000-C,104000.000000,call,26.333333,55.790000,0.035000
2025-02-02,2025-02-28,BTC-28FEB25-104000-P,104000.000000,put,26.333333,51.850000,0.073500
2025-02-02,2025-02-28,BTC-28FEB25-105000-C,105000.000000,call,26.333333,55.870000,0.031000
2025-02-02,2025-02-28,BTC-28FEB25-105000-P,105000.000000,put,26.333333,53.610000,0.090000
2025-02-02,2025-02-28,BTC-28FEB25-106000-C,106000.000000,call,26.333333,55.900000,0.029000
2025-02-02,2025-02-28,BTC-28FEB25-106000-P,106000.000000,put,26.333333,53.840000,0.096000
2025-02-02,2025-02-28,BTC-28FEB25-108000-C,108000.000000,call,26.333333,57.030000,0.028000
2025-02-02,2025-02-28,BTC-28FEB25-108000-P,108000.000000,put,26.333333,53.370000,0.100000
2025-02-02,2025-02-28,BTC-28FEB25-110000-C,110000.000000,call,26.333333,57.350000,0.023000
2025-02-02,2025-02-28,BTC-28FEB25-110000-P,110000.000000,put,26.333333,56.660000,0.135000
2025-02-02,2025-02-28,BTC-28FEB25-112000-C,112000.000000,call,26.333333,56.440000,0.017000
2025-02-02,2025-02-28,BTC-28FEB25-112000-P,112000.000000,put,26.333333,57.000000,0.151500
2025-02-02,2025-02-28,BTC-28FEB25-114000-C,114000.000000,call,26.333333,53.870000,0.016000
2025-02-02,2025-02-28,BTC-28FEB25-115000-C,115000.000000,call,26.333333,54.050000,0.014000
2025-02-02,2025-02-28,BTC-28FEB25-115000-P,115000.000000,put,26.333333,58.120000,0.173500
2025-02-02,2025-02-28,BTC-28FEB25-116000-C,116000.000000,call,26.333333,57.490000,0.011000
2025-02-02,2025-02-28,BTC-28FEB25-116000-P,116000.000000,put,26.333333,57.970000,0.197500
2025-02-02,2025-02-28,BTC-28FEB25-118000-C,118000.000000,call,26.333333,58.160000,0.009000
2025-02-02,2025-02-28,BTC-28FEB25-120000-C,120000.000000,call,26.333333,58.350000,0.008000
2025-02-02,2025-02-28,BTC-28FEB25-120000-P,120000.000000,put,26.333333,57.940000,0.207000
2025-02-02,2025-02-28,BTC-28FEB25-122000-C,122000.000000,call,26.333333,58.690000,0.006500
2025-02-02,2025-02-28,BTC-28FEB25-124000-C,124000.000000,call,26.333333,60.640000,0.007500
2025-02-02,2025-02-28,BTC-28FEB25-125000-C,125000.000000,call,26.333333,59.700000,0.004400
2025-02-02,2025-02-28,BTC-28FEB25-130000-C,130000.000000,call,26.333333,61.830000,0.002900
2025-02-02,2025-02-28,BTC-28FEB25-135000-C,135000.000000,call,26.333333,60.630000,0.002700
2025-02-02,2025-02-28,BTC-28FEB25-140000-C,140000.000000,call,26.333333,67.040000,0.002300
2025-02-02,2025-02-28,BTC-28FEB25-150000-C,150000.000000,call,26.333333,69.190000,0.001000
2025-02-02,2025-02-28,BTC-28FEB25-160000-C,160000.000000,call,26.333333,72.920000,0.000900
2025-02-02,2025-02-28,BTC-28FEB25-170000-C,170000.000000,call,26.333333,77.670000,0.000400
2025-02-02,2025-02-28,BTC-28FEB25-180000-C,180000.000000,call,26.333333,78.770000,0.000200
2025-02-01,2025-02-28,BTC-28FEB25-40000-P,40000.000000,put,27.333333,127.040000,0.000200
2025-02-01,2025-02-28,BTC-28FEB25-50000-P,50000.000000,put,27.333333,106.150000,0.000400
2025-02-01,2025-02-28,BTC-28FEB25-60000-P,60000.000000,put,27.333333,90.490000,0.000900
2025-02-01,2025-02-28,BTC-28FEB25-70000-P,70000.000000,put,27.333333,72.820000,0.001600
2025-02-01,2025-02-28,BTC-28FEB25-75000-P,75000.000000,put,27.333333,65.100000,0.002200
2025-02-01,2025-02-28,BTC-28FEB25-80000-P,80000.000000,put,27.333333,57.880000,0.003500
2025-02-01,2025-02-28,BTC-28FEB25-85000-P,85000.000000,put,27.333333,55.790000,0.006500
2025-02-01,2025-02-28,BTC-28FEB25-86000-P,86000.000000,put,27.333333,54.920000,0.007500
2025-02-01,2025-02-28,BTC-28FEB25-88000-P,88000.000000,put,27.333333,51.700000,0.009500
2025-02-01,2025-02-28,BTC-28FEB25-90000-P,90000.000000,put,27.333333,52.960000,0.014000
2025-02-01,2025-02-28,BTC-28FEB25-92000-P,92000.000000,put,27.333333,50.430000,0.015500
2025-02-01,2025-02-28,BTC-28FEB25-94000-P,94000.000000,put,27.333333,50.080000,0.019500
2025-02-01,2025-02-28,BTC-28FEB25-95000-C,95000.000000,call,27.333333,51.920000,0.093500
2025-02-01,2025-02-28,BTC-28FEB25-95000-P,95000.000000,put,27.333333,50.670000,0.025000
2025-02-01,2025-02-28,BTC-28FEB25-96000-C,96000.000000,call,27.333333,50.130000,0.094000
2025-02-01,2025-02-28,BTC-28FEB25-96000-P,96000.000000,put,27.333333,50.220000,0.025500
2025-02-01,2025-02-28,BTC-28FEB25-98000-C,98000.000000,call,27.333333,51.130000,0.083500
2025-02-01,2025-02-28,BTC-28FEB25-98000-P,98000.000000,put,27.333333,51.840000,0.036500
2025-02-01,2025-02-28,BTC-28FEB25-100000-C,100000.000000,call,27.333333,50.140000,0.067500
2025-02-01,2025-02-28,BTC-28FEB25-100000-P,100000.000000,put,27.333333,48.890000,0.041500
2025-02-01,2025-02-28,BTC-28FEB25-102000-C,102000.000000,call,27.333333,50.470000,0.058000
2025-02-01,2025-02-28,BTC-28FEB25-102000-P,102000.000000,put,27.333333,49.960000,0.050000
2025-02-01,2025-02-28,BTC-28FEB25-104000-C,104000.000000,call,27.333333,50.560000,0.049000
2025-02-01,2025-02-28,BTC-28FEB25-104000-P,104000.000000,put,27.333333,50.580000,0.060000
2025-02-01,2025-02-28,BTC-28FEB25-105000-C,105000.000000,call,27.333333,49.570000,0.043500
2025-02-01,2025-02-28,BTC-28FEB25-105000-P,105000.000000,put,27.333333,49.870000,0.070000
2025-02-01,2025-02-28,BTC-28FEB25-106000-C,106000.000000,call,27.333333,50.240000,0.040500
2025-02-01,2025-02-28,BTC-28FEB25-106000-P,106000.000000,put,27.333333,51.680000,0.072500
2025-02-01,2025-02-28,BTC-28FEB25-108000-C,108000.000000,call,27.333333,52.300000,0.038500
2025-02-01,2025-02-28,BTC-28FEB25-110000-C,110000.000000,call,27.333333,50.880000,0.028500
2025-02-01,2025-02-28,BTC-28FEB25-112000-C,112000.000000,call,27.333333,52.010000,0.026000
2025-02-01,2025-02-28,BTC-28FEB25-114000-C,114000.000000,call,27.333333,51.560000,0.019500
2025-02-01,2025-02-28,BTC-28FEB25-115000-C,115000.000000,call,27.333333,52.340000,0.018500
2025-02-01,2025-02-28,BTC-28FEB25-116000-C,116000.000000,call,27.333333,52.700000,0.016000
2025-02-01,2025-02-28,BTC-28FEB25-118000-C,118000.000000,call,27.333333,52.760000,0.015000
2025-02-01,2025-02-28,BTC-28FEB25-120000-C,120000.000000,call,27.333333,53.960000,0.011500
2025-02-01,2025-02-28,BTC-28FEB25-122000-C,122000.000000,call,27.333333,53.660000,0.009000
2025-02-01,2025-02-28,BTC-28FEB25-124000-C,124000.000000,call,27.333333,54.560000,0.008500
2025-02-01,2025-02-28,BTC-28FEB25-125000-C,125000.000000,call,27.333333,55.550000,0.007000
2025-02-01,2025-02-28,BTC-28FEB25-130000-C,130000.000000,call,27.333333,57.070000,0.004500
2025-02-01,2025-02-28,BTC-28FEB25-135000-C,135000.000000,call,27.333333,59.460000,0.003300
2025-02-01,2025-02-28,BTC-28FEB25-140000-C,140000.000000,call,27.333333,59.780000,0.002100
2025-02-01,2025-02-28,BTC-28FEB25-150000-C,150000.000000,call,27.333333,65.360000,0.001400
2025-02-01,2025-02-28,BTC-28FEB25-160000-C,160000.000000,call,27.333333,70.820000,0.000900
2025-02-01,2025-02-28,BTC-28FEB25-170000-C,170000.000000,call,27.333333,74.860000,0.000600
2025-02-01,2025-02-28,BTC-28FEB25-180000-C,180000.000000,call,27.333333,78.730000,0.000400
2025-01-31,2025-02-28,BTC-28FEB25-40000-P,40000.000000,put,28.333333,129.300000,0.000200
2025-01-31,2025-02-28,BTC-28FEB25-50000-P,50000.000000,put,28.333333,109.140000,0.000400
2025-01-31,2025-02-28,BTC-28FEB25-60000-P,60000.000000,put,28.333333,93.960000,0.001000
2025-01-31,2025-02-28,BTC-28FEB25-70000-P,70000.000000,put,28.333333,72.390000,0.001700
2025-01-31,2025-02-28,BTC-28FEB25-75000-C,75000.000000,call,28.333333,67.400000,0.293000
2025-01-31,2025-02-28,BTC-28FEB25-75000-P,75000.000000,put,28.333333,65.560000,0.002300
2025-01-31,2025-02-28,BTC-28FEB25-80000-C,80000.000000,call,28.333333,63.630000,0.241500
2025-01-31,2025-02-28,BTC-28FEB25-80000-P,80000.000000,put,28.333333,60.810000,0.003500
2025-01-31,2025-02-28,BTC-28FEB25-85000-C,85000.000000,call,28.333333,57.890000,0.198500
2025-01-31,2025-02-28,BTC-28FEB25-85000-P,85000.000000,put,28.333333,58.400000,0.005500
2025-01-31,2025-02-28,BTC-28FEB25-86000-P,86000.000000,put,28.333333,56.630000,0.006300
2025-01-31,2025-02-28,BTC-28FEB25-88000-P,88000.000000,put,28.333333,53.210000,0.009500
2025-01-31,2025-02-28,BTC-28FEB25-90000-C,90000.000000,call,28.333333,54.170000,0.157500
2025-01-31,2025-02-28,BTC-28FEB25-90000-P,90000.000000,put,28.333333,51.750000,0.013000
2025-01-31,2025-02-28,BTC-28FEB25-92000-C,92000.000000,call,28.333333,52.430000,0.138500
2025-01-31,2025-02-28,BTC-28FEB25-92000-P,92000.000000,put,28.333333,52.600000,0.012500
2025-01-31,2025-02-28,BTC-28FEB25-94000-P,94000.000000,put,28.333333,52.290000,0.016500
2025-01-31,2025-02-28,BTC-28FEB25-95000-C,95000.000000,call,28.333333,50.380000,0.113500
2025-01-31,2025-02-28,BTC-28FEB25-95000-P,95000.000000,put,28.333333,50.870000,0.017000
2025-01-31,2025-02-28,BTC-28FEB25-96000-P,96000.000000,put,28.333333,50.770000,0.027000
2025-01-31,2025-02-28,BTC-28FEB25-98000-C,98000.000000,call,28.333333,51.340000,0.100000
2025-01-31,2025-02-28,BTC-28FEB25-98000-P,98000.000000,put,28.333333,50.540000,0.023500
2025-01-31,2025-02-28,BTC-28FEB25-100000-C,100000.000000,call,28.333333,50.760000,0.069100
2025-01-31,2025-02-28,BTC-28FEB25-100000-P,100000.000000,put,28.333333,51.190000,0.043000
2025-01-31,2025-02-28,BTC-28FEB25-102000-C,102000.000000,call,28.333333,50.280000,0.062500
2025-01-31,2025-02-28,BTC-28FEB25-102000-P,102000.000000,put,28.333333,49.490000,0.041000
2025-01-31,2025-02-28,BTC-28FEB25-104000-C,104000.000000,call,28.333333,51.300000,0.054000
2025-01-31,2025-02-28,BTC-28FEB25-104000-P,104000.000000,put,28.333333,51.340000,0.049500
2025-01-31,2025-02-28,BTC-28FEB25-105000-C,105000.000000,call,28.333333,51.610000,0.049500
2025-01-31,2025-02-28,BTC-28FEB25-105000-P,105000.000000,put,28.333333,51.280000,0.064000
2025-01-31,2025-02-28,BTC-28FEB25-106000-C,106000.000000,call,28.333333,52.170000,0.054000
2025-01-31,2025-02-28,BTC-28FEB25-106000-P,106000.000000,put,28.333333,51.610000,0.054500
2025-01-31,2025-02-28,BTC-28FEB25-108000-C,108000.000000,call,28.333333,52.790000,0.046000
2025-01-31,2025-02-28,BTC-28FEB25-108000-P,108000.000000,put,28.333333,52.550000,0.074000
2025-01-31,2025-02-28,BTC-28FEB25-110000-C,110000.000000,call,28.333333,52.180000,0.030500
2025-01-31,2025-02-28,BTC-28FEB25-110000-P,110000.000000,put,28.333333,52.960000,0.086000
2025-01-31,2025-02-28,BTC-28FEB25-112000-C,112000.000000,call,28.333333,52.560000,0.034900
2025-01-31,2025-02-28,BTC-28FEB25-114000-C,114000.000000,call,28.333333,52.500000,0.031000
2025-01-31,2025-02-28,BTC-28FEB25-114000-P,114000.000000,put,28.333333,53.470000,0.112000
2025-01-31,2025-02-28,BTC-28FEB25-115000-C,115000.000000,call,28.333333,54.020000,0.020500
2025-01-31,2025-02-28,BTC-28FEB25-116000-C,116000.000000,call,28.333333,52.910000,0.024000
2025-01-31,2025-02-28,BTC-28FEB25-116000-P,116000.000000,put,28.333333,53.260000,0.132500
2025-01-31,2025-02-28,BTC-28FEB25-118000-C,118000.000000,call,28.333333,53.670000,0.020500
2025-01-31,2025-02-28,BTC-28FEB25-118000-P,118000.000000,put,28.333333,54.030000,0.148500
2025-01-31,2025-02-28,BTC-28FEB25-120000-C,120000.000000,call,28.333333,54.900000,0.017000
2025-01-31,2025-02-28,BTC-28FEB25-120000-P,120000.000000,put,28.333333,54.560000,0.158000
2025-01-31,2025-02-28,BTC-28FEB25-122000-C,122000.000000,call,28.333333,54.560000,0.010500
2025-01-31,2025-02-28,BTC-28FEB25-124000-C,124000.000000,call,28.333333,54.810000,0.012000
2025-01-31,2025-02-28,BTC-28FEB25-125000-C,125000.000000,call,28.333333,55.310000,0.011500
2025-01-31,2025-02-28,BTC-28FEB25-125000-P,125000.000000,put,28.333333,55.560000,0.200000
2025-01-31,2025-02-28,BTC-28FEB25-130000-C,130000.000000,call,28.333333,58.730000,0.006000
2025-01-31,2025-02-28,BTC-28FEB25-130000-P,130000.000000,put,28.333333,55.350000,0.244000
2025-01-31,2025-02-28,BTC-28FEB25-135000-C,135000.000000,call,28.333333,59.500000,0.005000
2025-01-31,2025-02-28,BTC-28FEB25-140000-C,140000.000000,call,28.333333,59.980000,0.003500
2025-01-31,2025-02-28,BTC-28FEB25-150000-C,150000.000000,call,28.333333,66.690000,0.002500
2025-01-31,2025-02-28,BTC-28FEB25-160000-C,160000.000000,call,28.333333,70.520000,0.000900
2025-01-31,2025-02-28,BTC-28FEB25-170000-C,170000.000000,call,28.333333,74.030000,0.000700
2025-01-31,2025-02-28,BTC-28FEB25-180000-C,180000.000000,call,28.333333,78.270000,0.000600
2025-01-31,2025-02-28,BTC-28FEB25-200000-C,200000.000000,call,28.333333,85.000000,0.000300
2025-01-31,2025-02-28,BTC-28FEB25-200000-P,200000.000000,put,28.333333,90.670000,0.902500
2025-01-30,2025-02-28,BTC-28FEB25-30000-P,30000.000000,put,29.333333,160.020000,0.000200
2025-01-30,2025-02-28,BTC-28FEB25-40000-C,40000.000000,call,29.333333,132.030000,0.622800
2025-01-30,2025-02-28,BTC-28FEB25-50000-C,50000.000000,call,29.333333,114.050000,0.529400
2025-01-30,2025-02-28,BTC-28FEB25-60000-P,60000.000000,put,29.333333,95.040000,0.001200
2025-01-30,2025-02-28,BTC-28FEB25-70000-P,70000.000000,put,29.333333,79.560000,0.002400
2025-01-30,2025-02-28,BTC-28FEB25-75000-P,75000.000000,put,29.333333,73.270000,0.003000
2025-01-30,2025-02-28,BTC-28FEB25-80000-C,80000.000000,call,29.333333,66.490000,0.250000
2025-01-30,2025-02-28,BTC-28FEB25-80000-P,80000.000000,put,29.333333,65.370000,0.004100
2025-01-30,2025-02-28,BTC-28FEB25-85000-P,85000.000000,put,29.333333,60.780000,0.006500
2025-01-30,2025-02-28,BTC-28FEB25-86000-P,86000.000000,put,29.333333,60.230000,0.009000
2025-01-30,2025-02-28,BTC-28FEB25-88000-C,88000.000000,call,29.333333,57.450000,0.178400
2025-01-30,2025-02-28,BTC-28FEB25-88000-P,88000.000000,put,29.333333,58.390000,0.009500
2025-01-30,2025-02-28,BTC-28FEB25-90000-P,90000.000000,put,29.333333,56.310000,0.011000
2025-01-30,2025-02-28,BTC-28FEB25-92000-P,92000.000000,put,29.333333,55.190000,0.013500
2025-01-30,2025-02-28,BTC-28FEB25-94000-P,94000.000000,put,29.333333,53.870000,0.017000
2025-01-30,2025-02-28,BTC-28FEB25-95000-C,95000.000000,call,29.333333,55.010000,0.127500
2025-01-30,2025-02-28,BTC-28FEB25-95000-P,95000.000000,put,29.333333,54.790000,0.019500
2025-01-30,2025-02-28,BTC-28FEB25-96000-C,96000.000000,call,29.333333,53.980000,0.108500
2025-01-30,2025-02-28,BTC-28FEB25-96000-P,96000.000000,put,29.333333,52.570000,0.019500
2025-01-30,2025-02-28,BTC-28FEB25-98000-C,98000.000000,call,29.333333,54.070000,0.103500
2025-01-30,2025-02-28,BTC-28FEB25-98000-P,98000.000000,put,29.333333,52.720000,0.025000
2025-01-30,2025-02-28,BTC-28FEB25-100000-C,100000.000000,call,29.333333,53.330000,0.087000
2025-01-30,2025-02-28,BTC-28FEB25-100000-P,100000.000000,put,29.333333,52.860000,0.031500
2025-01-30,2025-02-28,BTC-28FEB25-102000-C,102000.000000,call,29.333333,53.730000,0.079500
2025-01-30,2025-02-28,BTC-28FEB25-102000-P,102000.000000,put,29.333333,52.440000,0.040000
2025-01-30,2025-02-28,BTC-28FEB25-104000-C,104000.000000,call,29.333333,52.730000,0.068500
2025-01-30,2025-02-28,BTC-28FEB25-104000-P,104000.000000,put,29.333333,52.730000,0.050000
2025-01-30,2025-02-28,BTC-28FEB25-105000-C,105000.000000,call,29.333333,52.780000,0.070000
2025-01-30,2025-02-28,BTC-28FEB25-105000-P,105000.000000,put,29.333333,53.520000,0.054500
2025-01-30,2025-02-28,BTC-28FEB25-106000-C,106000.000000,call,29.333333,52.290000,0.058500
2025-01-30,2025-02-28,BTC-28FEB25-106000-P,106000.000000,put,29.333333,53.290000,0.053500
2025-01-30,2025-02-28,BTC-28FEB25-108000-C,108000.000000,call,29.333333,54.060000,0.056200
2025-01-30,2025-02-28,BTC-28FEB25-108000-P,108000.000000,put,29.333333,53.600000,0.069000
2025-01-30,2025-02-28,BTC-28FEB25-110000-C,110000.000000,call,29.333333,52.870000,0.043000
2025-01-30,2025-02-28,BTC-28FEB25-112000-C,112000.000000,call,29.333333,54.660000,0.040500
2025-01-30,2025-02-28,BTC-28FEB25-112000-P,112000.000000,put,29.333333,53.850000,0.095000
2025-01-30,2025-02-28,BTC-28FEB25-114000-C,114000.000000,call,29.333333,54.550000,0.034000
2025-01-30,2025-02-28,BTC-28FEB25-115000-C,115000.000000,call,29.333333,55.880000,0.032000
2025-01-30,2025-02-28,BTC-28FEB25-116000-C,116000.000000,call,29.333333,55.370000,0.029000
2025-01-30,2025-02-28,BTC-28FEB25-118000-C,118000.000000,call,29.333333,56.480000,0.023000
2025-01-30,2025-02-28,BTC-28FEB25-120000-C,120000.000000,call,29.333333,55.880000,0.021000
2025-01-30,2025-02-28,BTC-28FEB25-120000-P,120000.000000,put,29.333333,55.180000,0.148000
2025-01-30,2025-02-28,BTC-28FEB25-122000-C,122000.000000,call,29.333333,57.270000,0.017000
